source,tour_name,tour_url,total_days,day_number,location,activity,price,scrape_date,state,city
global_journeys,Wonders of the South West,https://www.globaljourneys.com/trip/travelmarvel-tsw14,14,9,"Kalgoorlie, Lake Lefroy, Esperance","Head for Lake Lefroy and marvel at the stark white salt pans that stretch into the distance. Then, continue to Cape Le Grand National Park to visit Lucky Bay, known for its bright, crisp white sand and turquoise waters. Later, travel to the seaside town of Esperance.","A$6,855",2026-06-09,WA,Kalgoorlie
global_journeys,Wonders of the South West,https://www.globaljourneys.com/trip/travelmarvel-tsw14,14,10,"Esperance, Pink Lake, Stirling Range National Park, Albany","Take in the sights of Esperance, including Twilight Bay and Pink Lake. Then, drive through the Stirling Range and meet a local wildflower expert. From Bluff Knoll, see the jagged peaks towering over bushland dotted with wildflowers in the spring. Later, arrive in Albany.","A$6,855",2026-06-09,WA,Esperance
global_journeys,Wonders of the South West,https://www.globaljourneys.com/trip/travelmarvel-tsw14,14,11,Albany,"Tour Albany and savour today's Insider Experience. Enjoy free time before heading to Mt Clarence to take in the views over the Princess Royal Harbour and King George Sound. Insider Experience - National Anzac Centre Visit Visit the National Anzac Centre in Albany and discover Anzac stories through interactive media, artefacts, photographs, film, and audio. Enhance Your Journey - Albany's Historic Whaling Station Climb aboard and explore the last whale-chaser ship in Australia and learn about whales and the whaling industry (additional expense).","A$6,855",2026-06-09,WA,Albany
global_journeys,Wonders of the South West,https://www.globaljourneys.com/trip/travelmarvel-tsw14,14,12,"Albany, Valley of the Giants, Margaret River","Head to the Valley of the Giants, a world-famous forest of gigantic tingle trees. Then, journey to the historic Cape Leeuwin Lighthouse. Standing at the most south-westerly point of mainland Australia, this is the tallest lighthouse in the country, guiding ships through treacherous waters since 1895. Stroll the lighthouse grounds and visit the Interpretive Centre, where interactive exhibits and artefacts bring to life the stories of the keepers and their families who once called this rugged coastline home. Later, arrive in Margaret River, where you'll enjoy the evening at leisure.","A$6,855",2026-06-09,WA,Albany
global_journeys,Wonders of the South West,https://www.globaljourneys.com/trip/travelmarvel-tsw14,14,13,Margaret River,"This morning, you'll see the ancient fossil remains of long-extinct giant animals during a walk through Mammoth Cave. Then, join today's Insider Experience before enjoying a Farewell Lunch and wine tasting at a renowned local winery - a fitting way to end your time in the South West. Insider Experience - Gabriel Chocolate Factory Tour Enjoy an exclusive factory tour and sample handmade chocolate bars at Gabriel Chocolate. Discover a wide range of varieties, from light milk chocolate to 99% cacao chocolate, made fresh from the bean in the heart of the Margaret River wine region.","A$6,855",2026-06-09,WA,Margaret River
global_journeys,Wonders of the South West,https://www.globaljourneys.com/trip/travelmarvel-tsw14,14,14,"Busselton, Depart Perth","Spend the morning exploring the coastal town of Busselton at your leisure. You may like to stroll the 1.8-kilometre jetty and look out over Geographe Bay, take a walk along the foreshore, peruse the local shops or enjoy a bite to eat for lunch. This afternoon, return to Perth where your tour concludes. Enhance Your Journey - Busselton Jetty Underwater Observatory For something extra special, ride the Jetty Train and go beneath the surface of Geographe Bay to observe more than 300 species of incredible marine life at the Busselton Jetty Underwater Observatory (additional expense).","A$6,855",2026-06-09,WA,Busselton
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,1,"Arrive Cairns, Port Douglas","Your adventure begins in Cairns today, where we meet you on arrival and transfer you to your resort in Port Douglas. The remainder of the afternoon is yours to spend at leisure. You might like to go for a dip in one of the resort's many pools, or head into Port Douglas for a wander through town. This evening, enjoy an unforgettable degustation dining experience at Port Douglas' most nationally awarded restaurant, Harrisons. Your degustation menu, created by owner chef Spencer Patrick and his team, will showcase the best quality Australian produce.","A$8,619",2026-06-09,QLD,Cairns
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,2,"Mossman Gorge, Daintree National Park","After your Signature Experience, embark on a Daintree River Cruise and keep an eye out for crocodiles, birds, butterflies and a variety of reptile species. Tonight, dine amidst the rainforest in an open-air restaurant. Signature Experience - Ngadiku Dreamtime Gorge Walk Travel to Mossman Gorge in Daintree National Park and set off on the Ngadiku Dreamtime Gorge Walk, led by local Indigenous guides. Start with a smoking ceremony, before journeying along private, gentle tracks visiting culturally significant sites. Learn about traditional hunting and gathering techniques, hear stories of the Dreamtime and gain a deeper understanding of how the Indigenous people have lived off the land here for thousands of years.","A$8,619",2026-06-09,QLD,Daintree
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,3,"Cape Tribulation, Bloomfield Track, Cooktown","After a day of Signature Experiences, arrive in Cooktown and discover the Cooktown Botanic Gardens and the James Cook Museum. Just before sunset, savour views from Grassy Hill Lookout over the Endeavour River. Signature Experience - Cape Tribulation Exploration Explore Cape Tribulation this morning, the only place in Australia where two World Heritage-listed phenomena meet - the Daintree Rainforest and the Great Barrier Reef. Signature Experience - Bloomfield Track Journey along the Bloomfield Track, one of Australia's most iconic outback roads. From here, journey through dense sections of rainforest, tackling steep climbs and several challenging creek crossings.","A$8,619",2026-06-09,QLD,Cape Tribulation
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,4,"Quinkan Country, Laura, Rinyirru (Lakefield) National Park, Musgrave","Travel to Quinkan Country, ranked by UNESCO as one of the top 10 rock art areas in the world. Here, embark on a walk with an Aboriginal guide to Split Rock, an intriguing rock art site where Quinkan figures depicting native animals, spirits and totems have been painted onto the rock face. Later, turn off into Rinyirru (Lakefield) National Park, home to crocodiles, wallabies and an array of bird life. Arrive at Musgrave, the only remaining telegraph station on the peninsula.","A$8,619",2026-06-09,QLD,Cooktown
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,5,"Coen, Gulf Country, Weipa","Explore the old gold mining town of Coen and stop at the well-known Archer River Roadhouse for lunch, which marks the halfway point of your journey. Afterwards, continue to the town of Weipa, home to the largest community on the Cape York Peninsula.","A$8,619",2026-06-09,QLD,Cooktown
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,6,"Weipa, Bramwell Station","Set out on a boat trip in Weipa and relax as you learn about the region's unique ecosystem, mining industry and Indigenous culture. Keep your eyes peeled for saltwater crocs lazing on the banks. Afterwards, travel to Bramwell Station.","A$8,619",2026-06-09,QLD,Cooktown
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,7,"Fruit Bat Falls, Punsand Bay","Observe the towering termite mounds of Bramwell Junction before continuing on with your adventure. Stop at Fruit Bat Falls and cool off with a refreshing swim in the pristine waters of the Elliott River. Cross Jardine River by ferry, then skirt Jardine River National Park and continue through the traditional land of the Injinoo Indigenous people.","A$8,619",2026-06-09,QLD,Cooktown
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,8,"Punsand Bay, Tip of Cape York","Travel along a 4WD track to Frangipani Beach, with sweeping views of the tip of Cape York. After your Cape York experience, travel to historic Somerset Hill, the site of a station established by John Jardine in 1863. On Somerset Beach, admire Albany Island, as well as discover the history of ‘Jackey Jackey' and Frank Jardine. Signature Experience - Reach the Tip of Cape York Take a mildly challenging but thoroughly awe-inspiring walk to the tip of the peninsula to experience being at the Australian mainland's most northerly point. Take in the stunning vistas over the Torres Strait, then afterwards, take to the skies as you embark on a scenic helicopter flight over the tip of Cape York.","A$8,619",2026-06-09,QLD,Cape York
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,9,Thursday Island,"Ferry across Endeavour Strait to Thursday Island, which was once a base for pearling luggers. Step back in time with a visit to Green Hill Fort, located atop the island's highest hill. Once used as ammunitions storage, the fort's maze of underground tunnels and rooms now houses the Torres Strait Museum. Immerse yourself in ancient Torres Strait Islander culture with an unforgettable traditional dance, storytelling and musical show, the Migi Malu Experience. Enjoy traditional island damper with a hot tea, coffee or water.","A$8,619",2026-06-09,QLD,Cooktown
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,10,"Horn Island, Fly to Cairns","Transfer to Horn Island aboard the local ferry. On a guided tour, visit the World War II Base and Torres Strait Heritage Museum, and learn how the island became an operational airbase following the bombing of Darwin. Later, board a flight from Horn Island over the Great Barrier Reef and marvel at this spectacle from the air before arriving in Cairns. Tonight, enjoy your farewell dinner at the renowned Dundee's Waterfront Dining, a quintessential Australian restaurant boasting stunning views, local delicacies and unique fare including kangaroo, crocodile and emu. The menu is a drawcard for return local, national and international visitors.","A$8,619",2026-06-09,QLD,Cairns
global_journeys,Cooktown and Cape York,https://www.globaljourneys.com/trip/apt-gocy11,11,11,Depart Cairns,"After breakfast this morning, be transferred to Cairns Airport for your onward flight.","A$8,619",2026-06-09,QLD,Cairns
global_journeys,Tassie's Wilderness Icons,https://www.globaljourneys.com/trip/aat-kings-fhhl,6,1,Welcome to Hobart,"At the mouth of the River Derwent, Australia's southernmost city embraces its history, but has one eye firmly planted on the future. Put your destination into perspective from the summit of Mt. Nelson, offering a dreamy outlook over the Tassie capital on a tour of the city. You only need to visit Salamanca Place, the backdrop of epic Saturday markets, to see how forward-thinking purveyors and curators have transformed heritage spaces into restaurants, cafes and galleries. Gaze over boats at Constitution Dock – this is where yachts finish when competing in the annual Sydney to Hobart race, and take a stroll in the second oldest Botanical Gardens in Australia with its amazing collection of plants from around the world. Tonight, join your Travel Director for dinner.","A$2,747",2026-06-09,TAS,Hobart
global_journeys,Tassie's Wilderness Icons,https://www.globaljourneys.com/trip/aat-kings-fhhl,6,2,Hobart - Strahan,"Not many people live in the West of Tasmania – even less visit. This is not for want of appeal. Mount Field National Park dials up the drama from the moment you arrive, delivering World Heritage-listed wilderness in the form of soaring eucalypts (some of the tallest on Earth) and thundering waterfalls. Russell Falls will take your breath away in more ways than one. And just when you think nature couldn't get any more humbling, you arrive at Lake St. Clair, the deepest freshwater lake in Australia. It's one of numerous waterways breaking your path to Strahan, gateway to World Heritage-listed Franklin-Gordon Wild Rivers National Park.","A$2,747",2026-06-09,TAS,Hobart
global_journeys,Tassie's Wilderness Icons,https://www.globaljourneys.com/trip/aat-kings-fhhl,6,3,Strahan - Cradle Mountain,"The inky waters of the Gordon River – given its colour by amber buttongrass tannins – are as eery as they are beautiful, the mirror-like surface only broken by your chariot out to Sarah Island. It's hard to reconcile the beauty of this part of the state with its grim history as a penal colony; a place where convicts would fell Huon pines for boat building. Thankfully, they didn't get to the 2,000-year-old pine that still stands proud at Heritage Landing. Early settlers didn't mince their words when they called the treacherous entrance to the river's harbour Hells Gates. You'll understand why when you drift past. Cradle Mountain awaits to the north. We're sure you'll be content by the fire perhaps with a glass of wine.","A$2,747",2026-06-09,TAS,Strahan
global_journeys,Tassie's Wilderness Icons,https://www.globaljourneys.com/trip/aat-kings-fhhl,6,4,Cradle Mountain - Burnie,"Today your journey reaches new heights – quite literally with a visit to the 1,545-metre Cradle Mountain, your backdrop as you explore Dove Lake on your Cradle Mountain tour, the wild alpine moorlands here a natural magnet for lovers of the wilderness. The spectacular and pristine wilderness of Cradle Mountain is home to the mysterious and secretive Tasmanian Devil. You'll love the next adventure today with a MAKE TRAVEL MATTER® Experience. A Day Keeper tour at Devils @ Cradle will lead you through the sanctuary and provide you with a thorough insight into its operation. When joining this tour you will be directly supporting these animals and threatened species conservation. Leave the Central Highlands this afternoon, and head towards the scenic north-west coast for your overnight stay.","A$2,747",2026-06-09,TAS,Cradle Mountain
global_journeys,Tassie's Wilderness Icons,https://www.globaljourneys.com/trip/aat-kings-fhhl,6,5,Burnie - Launceston,"Table Cape is by far Wynyard's most remarkable natural wonder, at 180 metres high, 'The Cape' - as locals refer to it - offers spectacular views of Tasmania's coastline. As you drive to the top of the remains of a 12-million-year-old volcano you'll reach Table Cape lookout where, on a clear day, you can see mountain ranges over 175 kilometres away. If there's a town with a cuter name than Penguin, we're yet to find it. Locals embrace its appeal – there are penguin sculptures at every turn, including one measuring over 3 metres tall. Your journey along the northwest coast also passes through Ulverstone and Sheffield, The Town of Murals, boasting over 100 large paintings depicting the area's rich history and local characters. All this exploring builds an appetite. Refuel at Ashgrove Tasmanian Farm, where happy cows contribute to award-winning cheeses – everything from cheddar and red Leicester to creamy Tasmanian blue. For lovers of sweeter delights, why not treat yourself to a delicious locally made ice cream (own expense).","A$2,747",2026-06-09,TAS,Launceston
global_journeys,Tassie's Wilderness Icons,https://www.globaljourneys.com/trip/aat-kings-fhhl,6,6,Farewell From Launceston,"There are few places in the world where you can leave the city behind and within minutes be surrounded by nature. Launceston is one. Blink and you're at Cataract Gorge, a yawning chasm carved by ancient rivers. This rare natural phenomenon unites bushland with neat Victorian gardens, replete with ferns and exotic plants. Get a different perspective of the green cavern on the optional scenic chairlift, zipping you over the water to a lofty lookout. Later, you may wish to board a cruise to experience the cliff faces by river on an optional tour (both own expense), or simply spend the afternoon exploring this historic port city. How you end your Tasmania tour is completely up to you.","A$2,747",2026-06-09,TAS,Launceston
